societe,page,table_num,ACTIFS,"Brut
31/12/2025","Amort. & Prov.
31/12/2025","Net
31/12/2025","Net
31/12/2024",CAPITAUX PROPRES ET PASSIFS,31/12/2025,31/12/2024,Désignation,"Opérations brutes
Exercice 2025","Cessions et/ou
rétrocessions
Exercice 2025","Opérations nettes
Exercice 2025","Opérations nettes
Exercice 2024","Exercice clos
le 31/12/2025","Exercice clos
le 31/12/2024",col,col_2,col_3,DÉSIGNATION,Branche,Part %,Part %_2,Catégorie,Taux,col_4,Nature de la charge,Clé de répartition,Désignations,"Valeur brute
31/12/2025","Amort. cumulé
31/12/2025","Valeur nette
31/12/2025","Valeur nette
31/12/2024",Amort. cumulé/,col_5,col_6,Valeur nette,Terrain « La Perle du Lac II »,Montant,"Provision
31/12/2025",Variation,"Nombre des actions
détenues","Nombre total des actions de
la société émettrice",Pourcentage,"Valeur
brute
31/12/2025","Valeur
nette
31/12/2024",Valeur,"Provision
31/12/202","Valeur
nette
31/12/2025","Placements admis
en représentation
des provisions
techniques","Solde au
31/12/2025","Solde au
31/12/2024",Créances,"Moins d'un
an","1 an et (-) de
5 ans","Plus que 5
ans",Solde au 31/12/2025,Solde au 31/12/2024,Compagnie,Montant au 31/12/2025,"n Valeur nette
5 31/12/2025",Éléments,"Capital
social","Réserve
légale","Primes et
autres
réserves","Réserve
spéciale de
réévaluation","Titres
participatifs","Résultats
reportés","Résultat
de l'exercice","Total
en DT",CAPITAUX PROPRES,"31/12/2025
Avant réévaluation","31/12/2025
Après réévaluation","Valeur nette au
31/12/2025
Avant réévaluation","Valeur nette au
31/12/2025
Après réévaluation",Résultat par action,Exercice 2025,Exercice 2024,31/12/202,5,"Montant au
31/12/2025","Montant au
31/12/2024",Dettes,"Moins
d'un an","1 an et
(-) de 5 ans","Plus qu
5 an","e
Total
s","Opérations
brutes 2025",Cessions 2025,"Opérations
nettes 2025","Opérations
nettes 2024",Variations,Effectif,CATEGORIE,Zone,Montant 2025,Nature juridique,Titres participatifs,"Principal
souscrit","Principal restant
dû au 31/12/2025","Date de
souscription","Date
d’échéance","Taux
d’intérêt",Entité,Capital social,Part « BNA,Part « BNA_2,Total des réintégrations,2 846 901,Résultat fiscal avant déduction des provisions,13 371 168,IV Total déduction des bénéfices ou revenus exceptionnels non imposables,(3 699 967),Impôt sur les sociétés dû,(2 417 800),IS à payer,-,Valeur Brute,Amortissements et Provisions,col_7,col_8,col_9,col_10,col_11,col_12,col_13,Valeur brute,Juste valeur,"Plus ou moins-
value latente",Année d'inventaire,Exercice de survenance,Eléments,"Revenus et frais financiers concernant les placements
dans des entreprises liées ou avec un lien de
participation","Autres revenus et
frais financiers",Total,Raccordement,Libellés,Temporaires décès et capitalisation,Incendie,Transport,Risq. Divers,Risq. Spx,Automobile,Groupe,Charges de prestations,-2 029 799,-838 929,125 276,-123 954,-86 037 838,-6 094 762,-95 000 006,Solde de souscription,1 052 485,1 564 403,1 935 306,817 106,42 740 686,673 073,48 783 059,Produits nets de placements,388 091,146 269,144 095,133 319,18 680 223,48 364,19 540 361,Part des réassureurs et/ou des rétrocessionnaires dans les primes acquises,-2 220 316,-2 178 441,-699 516,-1 024 640,-3 349 982,-9 472 895,2 021 2 022 2 023 2 024 2 025
BNA,6,1,,,,,,,,,Sous-total 1a,,,,,3 0 961 612,29 705 255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,"PRNT13- Reprises de corrections de valeurs sur placements
PRNT14- Profits provenant de la réalisation des placements",,,,,,"1 007 515
24 648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,1 141 421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,1 455 162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,Sous-total 1,,,,,3 3 558 195,30 356 888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,"CHNT1- Charges des placements (assurance et/ou réassurance non vie)
CHNT11- Charges de gestion des placements y compris les charges d'intérêts
CHNT12- Corrections de valeur sur placements
CHNT13- Pertes provenant de la réalisation des placements",,,,,,"-7 279 300
-1 194 706
-83 734",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-8 084 527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-2 079 927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-157 536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,Sous-total 2,,,,,-10 321 990,-8 557 740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,"CHNT2 - Produits des placements alloués, transférés à l'état de résultat technique
de l'assurance et/ou de la réassurance non vie",,,,,-19 540 361,-18 287 072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,"PRNT2- Autres produits non techniques
CHNT3- Autres charges non techniques",,,,,,"244 850
-2 833 787",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,8 572 017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-1 097 812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,Résultat provenant des activités ordinaires,,,,,1 9 957 742,16 711 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,"CHNT41- Impôts exigibles
CHNT42- Impôts différés",,,,,,"-385 614
-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-2 417 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,Résultat provenant des activités ordinaires après impôts,,,,,1 7 539 942,16 325 542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,"PRNT4 Gains extraordinaires
CHNT5- Pertes extraordinaires",,,,,,"-
-10 500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,-494 061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,Résultat net de l'exerice,,,,,1 7 045 881,16 315 042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,Effets des modifications comptables,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,6,1,,,,,,,,,Résultat net de l'exerice après modifications comptables,,,,,1 7 045 881,1 6 315 042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,2,,,,,,,,,,,,,,,,DÉSIGNATIONS,31/12/2025,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,2,,,,,,,,,,,,,,,,HB1- Engagements reçus,2 320 028,1 263 323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,2,,,,,,,,,,,,,,,,"HB2- Engagements donnés
HB21- Avals, cautions et garanties de crédit données envers entreprises liées
HB22- Titres et actifs acquis avec engagement de revente
HB23- Autres engagements sur titres, actifs ou revenus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,2,,,,,,,,,,,,,,,,HB24- Autres engagements donnés,137 300,129 400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,2,,,,,,,,,,,,,,,,"HB3- Valeurs reçues en nantissement des cessionnaires et rétrocessionnaires
HB4- Valeurs remises par des organismes réassurés avec caution solidaire ou de substitution
HB5- Valeurs appartenant à des institutions de prévoyance
HB6- Autres valeurs détenues pour compte de tiers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,7,2,,,,,,,,,,,,,,,,(Voir les notes ci-jointes afférentes aux états financiers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,"198 218 729
-101 355 203
-24 204 784
534 519
-3 153 292
266 049
-31 316 331
-263 070 043
242 654 023
-34 330 826
35 246 979
13 614 332","165 650 895
-99 858 289
-23 639 848
1 237 722
-3 712 541
451 615
-28 280 816
-226 095 613
208 375 790
-33 915 441
31 631 419
13 884 834",,,,"Flux de trésorerie liés à l'exploitation :
Encaissements des primes reçues des assurés
Sommes versées pour paiement des sinistres
Commissions versées aux intermédiaires
Encaissements des sinistres pour cessions
Décaissements des primes pour cessions
Commissions recues des cessions
Sommes versées aux fournisseurs et au personnel
Variation des espèces reçues des cessionnaires
Décaissements liés à l'acquisition de placements financiers
Encaissements liés à la cession de placements financiers
Taxes sur les assurances versées au Trésor
Produits financiers reçus
Autres mouvements",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,33 104 152,5 729 727,,,,Flux de trésorerie provenant de (ou affectés à) l'exploitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,"-2 168 778
138 444","-999 356
437 034",,,,"Flux de trésorerie liés aux activités d'investissement :
Décaissements provenant de l'acquisition d'immobilisations incorporelles et corporelles
Encaissements provenant de la cession d'immobilisations incorporelles et corporelles
Décaissements provenant de l'acquisition des immobilisations financières
Encaissements provenant de la cession de terrains et constructions destinés à l'exploitation
Décaissements provenant de l'acquisition de placements auprès d'entreprises liées ou avec un lien de participation
Encaissements provenant de la cession de placements auprès d'entreprises liées ou avec un lien de participation
Autres mouvements",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,-2 030 334,-562 322,,,,Flux de trésorerie affectés aux activités d'investissement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,-35 000 000,-,,,,"Flux de trésorerie liés aux activités de financement :
Encaissements suite à l'émission d'actions
Encaissements Titres participatifs
Décaissements Titres participatifs
Décaissements Billets de tresorerie
Distribution Dividendes
Augmentations/Diminutions des ressources spéciales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,-35 000 000,-,,,,Flux de trésorerie provenant des activités de financement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,-3 926 182,5 167 405,,,,Variation de trésorerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,7 618 824,2 451 419,,,,Trésorerie au début de l'exercice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,8,1,,,,,,,,,,,,,,3 692 642,7 618 824,,,,Trésorerie à la fin de l'exercice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,10,1,,,,,,,,,,,,,,,,31/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,10,1,,,,,,,,132 054 742,,,,,,,,,,,,Auto,69%,76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,10,1,,,,,,,,,,,,,,,,131 084 195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
